F,A,FT,L,LF,MN,O,PE,PO,SC,SE,US,A_C,feature
0,0,0,0,1,0,0,0,0,0,0,0,0,アプリケーションはログイン後、カルテの全データをドリルダウン表示できるようにすること。
0,0,0,0,0,0,0,0,0,0,1,0,0,1時間以上操作をしない場合には自動的にログアウトしなければならない。
0,0,0,0,0,0,0,0,0,0,1,0,0,データのフルバックアップが毎日生成されなければならない。
0,0,0,0,0,0,0,0,0,0,1,0,0,各アカウントは、すべてのデータを安全に保管しなければならない。
0,0,0,0,0,0,1,0,0,0,0,0,0,システムは、ドーナッツを送る場所を保持すること。
0,1,0,0,0,0,0,0,0,0,0,0,0,ウェブサイトはユーザーが使いたいときにいつでも利用可能であること。
0,0,0,0,0,0,0,0,0,0,1,0,0,システムは、顧客の機密情報を含むすべてのトランザクションにSSL(セキュア・ソケット・レイヤー)を使用すること。
0,0,0,0,0,0,0,0,0,0,1,0,0,システムは、一定期間操作が行われないと、すべての顧客を自動的にログアウトさせる必要がある。
0,0,0,0,0,0,0,0,0,0,1,0,0,システムは、ユーザーのパスワードを含むクッキーを顧客のコンピューターに残さない必要がある。
0,0,0,0,0,0,0,0,0,0,1,0,1,システムのバックエンドサーバーは、認証された管理者のみがアクセスできるものとする。
0,0,0,0,0,0,0,0,0,0,1,0,0,機密性の高いデータは、インターネットなどの安全でない接続で送信される前に暗号化される。
0,0,0,0,0,0,1,0,0,0,0,0,0,システムは冗長化されたコンピュータのすべてのデータベースを保存し、自動切り替えを行うストレージを提供すること。
0,0,1,0,0,0,0,0,0,0,0,0,0,プログラム全体の信頼性は，個別のコンポーネントの信頼性に依存する．システムの信頼性の主柱は、継続的に維持され、最新の変更を反映するために更新されるデータベースのバックアップである。
0,0,0,0,0,0,0,0,1,0,0,0,0,エンドユーザーは、WindowsでもLinuxでも、どのOSでもこのシステムを利用することができること。
0,0,0,0,1,0,0,0,0,0,0,0,0,システムはロゴと現在の登録システムの基本デザインを表示すること。顧客にとって魅力的なシステムであること。画面上で無駄な色を点滅させるのではなく、ユーザーが快適にシステムを利用できるようなデザインと色でなければならない。また、環境に対する真摯な姿勢が感じられるデザインであること。
0,0,0,0,0,0,1,0,0,0,0,0,0,システムはデータベースやカタログから入ってくる情報をすべて管理できること。
0,0,0,0,0,0,0,0,1,0,0,0,0,本製品はウェブベースであるため、ウェブアクセスが可能な環境であれば、どのような環境でも使用することができるものとする。
0,0,0,0,0,0,0,0,0,0,0,1,0,システムをうまく運用するためには、登録システムが他のITサービスやポータルと統合されている必要がある。
0,0,0,0,0,0,1,0,0,0,0,1,0,システムは受講登録のためだけに利用されるため、完全に自立している必要がある。
0,0,0,0,0,0,0,0,1,0,0,0,0,ウェブインターフェースは、様々な環境で主要なウェブブラウザから利用できるように、標準的な互換性を持つこと。
0,0,0,0,0,0,0,0,0,0,1,0,1,すべての人(関係者、ゲスト)がシステムとカタログにアクセスできること。すべての顧客は、自分のデータに安全かつプライベートにアクセスできなければならない。また、サービスマンはサービスマンは、システムのあらゆる部分にアクセスすることができる。これらのアクセスはすべて（「ゲストツアー」アクセスを除く）、IDとパスワードによる本人確認が必要である。
0,0,0,0,0,0,0,0,0,0,1,0,0,システムは、システムおよび/または人間からの不正の可能性を最小限に抑えるセキュリティシステムを開発するものとする。
0,0,1,0,0,0,0,0,0,0,0,0,0,運用インターフェースは、平均故障時間が7日以内であること。
0,1,0,0,0,0,0,0,0,0,0,0,0,システムは、99.5％の時間で利用可能であること。
0,0,0,0,0,0,0,0,0,0,1,0,0,ソフトウェアシステムは、権限のないユーザーがシステムの一部にアクセスできないように、強固なセキュリティ機構を導入する必要がある。
0,0,0,0,0,0,0,0,0,0,1,0,1,各ユーザは、信頼されるか、または信頼されないかのいずれかでなければならない。
0,0,0,0,0,1,0,0,0,0,0,0,0,すべてのソースコードおよび開発関連文書は、バージョン管理システムで管理されるものとする。
0,0,0,0,0,1,0,0,0,0,0,0,0,すべてのソースコードは、使用する開発言語ごとに合意され、明確に定義された一連のコーディング標準規則を守るものとする。
0,0,0,0,0,0,0,0,1,0,0,0,0,ソフトウェアはいくつかの一般的なハードウェアプラットフォーム上で動作する必要があり、合理的なレベルのプラットフォーム独立性を満たすことが目標である。
0,0,0,0,0,0,0,1,0,0,0,0,0,高いパフォーマンスを発揮するために、高速なネットワークと高い接続性が必要である。
0,0,0,0,0,0,1,0,0,0,0,0,0,利用可能なサーバーは信頼性を高くするとともに、スーパーマーケット内のネットワーク接続は、すべての業務とデータのスムーズな流れのために適切でなければならない。
0,0,0,0,0,0,0,0,0,0,1,0,0,本ソフトウェアのユーザーには、固有ログインIDとパスワードが提供され、SHA2アルゴリズムでハッシュ化されてデータベースに保存される。
0,1,0,0,0,0,0,0,0,0,0,0,0,ソフトウェアはスーパーマーケットの開店時間から閉店時間まで利用可能であること。
0,0,1,0,0,0,0,0,0,0,0,0,0,多数のアイテムやユーザーを障害なく収容できること。
0,0,0,0,0,0,0,0,0,0,1,0,0,システムの利用が、人間の利用者に害を及ぼさないこと。
0,0,0,0,0,0,0,0,0,0,1,0,0,システムはセキュアなデータベースを使用する。
0,0,0,0,0,0,0,0,0,0,1,0,1,通常のユーザーは、情報を読むことはできても、個人情報やその他の情報以外のものを編集したり修正したりすることはできないものとする。
0,0,0,0,0,0,0,0,0,0,1,0,1,システムには様々なタイプのユーザーが存在し、各ユーザーにはアクセス制限があること。
0,0,0,0,0,0,0,0,0,0,1,0,1,顧客がサイトに入るには有効なログインIDを必要とすること。
0,0,0,0,0,0,0,1,0,0,0,0,0,システムは、合理的な短時間の応答時間が求められる。投票者はログインして、2-3秒で自分の要求に対する応答を得ることができなければならない。
0,0,0,0,0,0,0,0,0,0,1,0,0,クライアントとサーバー間のデータ通信は、SSL技術により暗号化されている必要がある。
0,0,0,0,0,0,0,0,0,0,1,0,0,生成または受理されたすべてのパスワードは、暗号化された形でデータベースに保存されなければならない。
0,0,0,0,0,0,0,0,0,0,1,0,0,不正利用を防ぐために、システムはランダムな単語を生成し、それを正しく入力するようユーザーに何度も要求する必要がある。
0,0,1,0,0,0,0,0,0,0,0,0,0,システムは、システムの異常をECAユーザーに警告する必要がある。
0,0,0,0,0,0,0,0,0,0,0,1,0,システムはシンプルな操作性であること。
0,0,0,0,0,0,0,0,0,0,1,0,0,システムのすべてのユーザーは、何らかの固有な識別方法を用いてログインするものとする。
0,0,0,0,0,0,0,0,0,0,1,0,0,すべてのログインの試みは、安全な方法で行われるものとする。
0,0,0,0,0,0,0,0,1,0,0,0,0,Microsoft Windows オペレーティングシステムと互換性があること。
0,0,0,0,0,0,0,1,0,0,0,0,0,ウェブアプリケーションは、必要なウェブおよびデータベーストランザクション時間に、認識可能なオーバーヘッド時間を5秒以上要さないこと。
0,0,0,0,0,0,0,0,0,1,0,0,0,システムは、HTTPS 通信を利用し、データの機密性を確保すること。
0,0,0,0,0,0,0,0,0,1,0,0,0,ユーザー認証と権限は、Microsoft Active Directroy Serverによって、システムの範囲外で定義される。
0,0,0,0,0,0,0,0,0,1,0,0,0,個人情報のセキュリティは、データベースサーバーがSDMSの範囲外で定義される。
0,0,0,0,0,0,0,0,0,1,0,0,1,ユーザーは、ログインページでの操作を除くすべての操作において、システムにログインする必要があるものとする。
0,0,0,0,0,0,1,0,0,0,0,0,0,システムはWindows Server 2003で動作すること。
0,0,0,0,0,0,1,0,0,0,0,0,0,システムはIIS6.0以上またはApache2.0以上と互換性があること。
0,0,0,0,1,0,0,0,0,0,0,0,0,システムはすべてのウェブページで統一されたルックアンドフィールを提供すること。
0,0,0,0,0,0,0,0,0,0,0,1,0,システムは、商品カタログの商品ごとにデジタル画像を提供すること。
0,0,0,0,0,0,0,0,0,0,0,1,0,システムは、アイコンやツールバーの利用を提供すること。
0,0,0,0,0,0,0,0,0,0,0,1,0,システムは、ハンディキャップアクセスを提供すること。
0,0,0,0,0,0,0,0,0,0,0,1,0,システムは、複数の言語に対応すること。
0,1,0,0,0,0,0,0,0,0,0,0,0,システムは、T3アクセスについて99.9999%の可用性を保つインターネットサービスプロバイダとの契約を提供すること。
0,1,0,0,0,0,0,0,0,0,0,0,0,本システムは、ネットワーク設備を通じてインターネット上に99.999%の可用性を提供できるインターネットサービスプロバイダーとの契約を提供するものとする。
0,0,0,0,0,0,1,0,0,0,0,0,0,本製品はWebをベースとし、Webサーバーから実行されること。
0,0,0,0,0,0,0,1,0,0,0,0,0,性能は、クライアント／お客様のハードウェア・コンポーネントに依存するものする。
0,0,0,0,0,0,0,0,0,0,1,0,0,システムは、顧客の機密情報を含むすべての取引において、セキュアソケットを使用すること。
0,0,0,0,0,0,0,0,0,0,1,0,0,システムは、一定時間操作がない場合、すべての顧客を自動的にログアウトさせるものとする。
0,0,0,0,0,0,0,0,0,0,0,1,0,システムは、すべての取引をお客様のウェブブラウザで確認するものとする。
0,0,0,0,0,0,0,0,0,0,1,0,0,システムは、ユーザーのパスワードを含むクッキーをお客様のコンピューターに残さないものとする。
0,0,0,0,0,0,0,0,0,0,1,0,0,システムは、お客様のコンピュータに、お客様の機密情報を含むクッキーを残さないこと。
0,0,0,0,0,0,0,0,0,0,1,0,0,顧客のウェブブラウザは、顧客のパスワードを決して表示しないものする。 入力された文字を表す特殊文字で常にエコーされること。
0,0,0,0,0,0,0,0,0,0,1,0,0,お客様のウェブブラウザは、データベースから取得したお客様のクレジットカード番号を決して表示しないものとする。 常にクレジットカード番号の下4桁のみを表示すること。
0,0,0,0,0,0,0,0,0,0,1,0,0,システムのバックエンドサーバーは、顧客のパスワードを絶対に表示しないものとする。 顧客のパスワードはリセットされることはあっても、決して表示されないこと。
0,0,0,0,0,0,0,0,0,0,1,0,0,システムのバックエンドデータベースは暗号化されていること。
0,0,0,0,0,0,0,0,0,0,1,0,0,システムは、ユーザーがEストアーシステムにログインする際に、ユーザーごとに1つのパスワードを使用すること。
0,0,0,0,0,0,0,0,0,0,1,0,0,システムはセキュア・ソケット・レイヤー（SSL）技術を使用し、オンラインでのすべての支払いおよびユーザーログインの安全性を確保するものとする。
0,0,0,0,0,0,0,1,0,0,0,0,0,DSLブロードバンド接続で、アプリケーションのどのページも読み込みに6秒以上かからないようにすること。
0,0,0,0,0,0,0,1,0,0,0,0,0,システムは、すべての人にサービスを提供するために、高負荷時にスロットルまたはスローダウンされることがある。スロットルとは、サーバーの負荷が高いときに特定の機能が利用できなくなる可能性があることを意味する。
0,0,0,0,0,0,0,1,0,1,0,0,0,アプリケーションは、パフォーマンスを低下させることなく、100人の同時使用ユーザーに対応できる必要がある。
0,0,0,0,0,0,0,0,0,1,0,0,0,システムは、ハードウェアを追加導入することで、（将来的に必要であれば）同時接続ユーザー数を500人まで拡張できること。
0,1,0,0,0,0,0,0,0,0,0,0,0,MTBF（もしあれば）は、2ヶ月未満であってはならない。
0,0,0,0,0,0,0,0,0,0,1,0,0,顧客のクレジットカード情報などの機密保持のため、セキュアサーバーを必要とする。
0,0,0,0,0,0,0,0,0,0,0,1,0,システムのユーザーインターフェースは、非常に使いやすいものでなければならない。
0,0,0,0,0,0,0,0,0,0,0,1,0,本システムは、新規ユーザーがアカウント登録するのに120秒以上かからないようにすること。
0,0,0,0,0,0,0,0,0,0,0,1,0,本システムは、登録ユーザーが注文するのに90秒以上かからないようにすること。
0,0,0,0,0,1,0,0,0,0,0,0,0,システムのメンテナンスは、マニュアルと数時間のトレーニングによって、他の人でもできるほど簡単でなければならない。
0,0,0,0,0,0,0,0,1,0,0,0,0,システムは、様々な動作環境に移植可能なシステムであること。
0,0,0,0,1,0,0,0,0,0,0,1,0,ウェブサイト全体がユーザーフレンドリーで、簡単にナビゲートできること。要求仕様に基づき、特定のリンクに素早くアクセスできるサイトマップが提供されていなければならない。ユーザーは、サイトから必要なものを難なく見つけることができなければならない。ブランドイメージに沿ったWebサイトであり、Webページのレイアウトが全体的に統一されていること。 
0,0,1,0,0,0,0,1,0,1,0,0,0,システムは、セントラルデータベースに対して常に最大10000人の同時ユーザーをサポートし、ローカルサーバーに対しては常に最大5000人の同時ユーザーをサポートしなければならない。ウェブサイトのパフォーマンスは、巨大な負荷の場合に最良でなければならず、したがって、これを達成するために適切な負荷分散が行われなければならない。膨大な負荷がかかった場合でも、ユーザーが遅延することなく利用できるように、ミラーサーバーをいくつでも用意し利用可能であること。
0,0,0,0,0,0,0,0,0,0,1,0,0,ウェブサイトは、登録ユーザーに最高度のセキュリティを提供しなければならない。すべての取引は安全でなければならない。ウェブサイトとの間でやり取りされる機密情報が保護されていなければならない。個人情報の盗難やその他のセキュリティに関する問題が解決されていなければならない。ユーザーの機密情報が、参照するために第三者のウェブサイトに不正に送信されることを避けなければならない。利用者の同意に基づき、情報を処理しなければならない。登録されたユーザーに関するすべての情報は、セントラルデータベースに安全に保管されなければならない。
